RegionName,Date,AvgPrice,StateCode,Bedrooms
Rhode Island,2022-11-30,703626.0076702354,RI,5+
Montana,2022-11-30,599577.2959943502,MT,5+
Delaware,2022-11-30,629049.5643332255,DE,5+
South Dakota,2022-11-30,468584.3349637293,SD,5+
North Dakota,2022-11-30,407905.7025932287,ND,5+
Alaska,2022-11-30,566267.9511204074,AK,5+
Vermont,2022-11-30,550265.6240673874,VT,5+
Wyoming,2022-11-30,479740.7327016988,WY,5+
California,2022-12-31,1194372.418080117,CA,5+
Texas,2022-12-31,617975.3042910679,TX,5+
Florida,2022-12-31,760197.7712214616,FL,5+
New York,2022-12-31,713335.816756135,NY,5+
Pennsylvania,2022-12-31,456893.4748041672,PA,5+
Illinois,2022-12-31,487273.68823298695,IL,5+
Ohio,2022-12-31,408645.0239029813,OH,5+
Georgia,2022-12-31,567540.5209085742,GA,5+
North Carolina,2022-12-31,657601.2055024825,NC,5+
Michigan,2022-12-31,430587.3718105962,MI,5+
New Jersey,2022-12-31,928314.1606384278,NJ,5+
Virginia,2022-12-31,740809.3790106053,VA,5+
Washington,2022-12-31,865332.6793787288,WA,5+
Arizona,2022-12-31,704226.1905586257,AZ,5+
Massachusetts,2022-12-31,1033844.082018399,MA,5+
Tennessee,2022-12-31,627075.3849526822,TN,5+
Indiana,2022-12-31,441547.5082025286,IN,5+
Maryland,2022-12-31,684196.7280738859,MD,5+
Missouri,2022-12-31,464361.4141123908,MO,5+
Wisconsin,2022-12-31,404552.9940978959,WI,5+
Colorado,2022-12-31,788676.0063663876,CO,5+
Minnesota,2022-12-31,523440.16900618206,MN,5+
South Carolina,2022-12-31,532621.6101096233,SC,5+
Alabama,2022-12-31,502768.0703365408,AL,5+
Louisiana,2022-12-31,445012.3464543265,LA,5+
Kentucky,2022-12-31,444552.4877959332,KY,5+
Oregon,2022-12-31,745023.484085177,OR,5+
Oklahoma,2022-12-31,456683.0807939956,OK,5+
Connecticut,2022-12-31,813957.9319351604,CT,5+
Utah,2022-12-31,683894.6124295365,UT,5+
Iowa,2022-12-31,398202.0548593152,IA,5+
Nevada,2022-12-31,649348.3613581429,NV,5+
Arkansas,2022-12-31,492907.8075788116,AR,5+
Mississippi,2022-12-31,415102.7569897045,MS,5+
Kansas,2022-12-31,406856.5845987452,KS,5+
New Mexico,2022-12-31,504019.3429711694,NM,5+
Nebraska,2022-12-31,425228.51449552085,NE,5+
Idaho,2022-12-31,601054.0018089449,ID,5+
West Virginia,2022-12-31,314995.5651936519,WV,5+
Hawaii,2022-12-31,1315494.4415119935,HI,5+
New Hampshire,2022-12-31,647741.5009222477,NH,5+
Maine,2022-12-31,569447.9633179576,ME,5+
Rhode Island,2022-12-31,703849.7572312319,RI,5+
Montana,2022-12-31,597018.4893029946,MT,5+
Delaware,2022-12-31,630223.4307692229,DE,5+
South Dakota,2022-12-31,468379.6127609759,SD,5+
North Dakota,2022-12-31,408720.9864874818,ND,5+
Alaska,2022-12-31,566571.7043742895,AK,5+
Vermont,2022-12-31,549166.767760772,VT,5+
Wyoming,2022-12-31,479796.832972995,WY,5+
California,2023-01-31,1183664.356725884,CA,5+
Texas,2023-01-31,614580.7558618942,TX,5+
Florida,2023-01-31,757361.1624235088,FL,5+
New York,2023-01-31,711832.3263770811,NY,5+
Pennsylvania,2023-01-31,457063.82225386245,PA,5+
Illinois,2023-01-31,486744.1448892161,IL,5+
Ohio,2023-01-31,407973.8660225082,OH,5+
Georgia,2023-01-31,565687.2545893769,GA,5+
North Carolina,2023-01-31,653648.1996858147,NC,5+
Michigan,2023-01-31,429719.40160909406,MI,5+
New Jersey,2023-01-31,928511.6360179192,NJ,5+
Virginia,2023-01-31,739312.5803631583,VA,5+
Washington,2023-01-31,857791.9769991654,WA,5+
Arizona,2023-01-31,693701.249025361,AZ,5+
Massachusetts,2023-01-31,1031086.02628592,MA,5+
Tennessee,2023-01-31,624347.5516530607,TN,5+
Indiana,2023-01-31,440634.0118540547,IN,5+
Maryland,2023-01-31,684681.8184745071,MD,5+
Missouri,2023-01-31,463690.0241671214,MO,5+
Wisconsin,2023-01-31,405156.81948184426,WI,5+
Colorado,2023-01-31,784612.1176609397,CO,5+
Minnesota,2023-01-31,521531.6260174673,MN,5+
South Carolina,2023-01-31,531273.8807687497,SC,5+
Alabama,2023-01-31,501405.4616018483,AL,5+
Louisiana,2023-01-31,443552.9315405724,LA,5+
Kentucky,2023-01-31,444115.51093241735,KY,5+
Oregon,2023-01-31,740416.5378558642,OR,5+
Oklahoma,2023-01-31,456401.6349302384,OK,5+
Connecticut,2023-01-31,813716.3925263396,CT,5+
Utah,2023-01-31,678796.014996892,UT,5+
Iowa,2023-01-31,396759.82631033775,IA,5+
Nevada,2023-01-31,641495.675655406,NV,5+
Arkansas,2023-01-31,491905.5324019252,AR,5+
Mississippi,2023-01-31,414305.8333961033,MS,5+
Kansas,2023-01-31,406554.2088335253,KS,5+
New Mexico,2023-01-31,503005.78766558337,NM,5+
Nebraska,2023-01-31,424513.2517399576,NE,5+
Idaho,2023-01-31,593567.5657262641,ID,5+
West Virginia,2023-01-31,313687.04136146844,WV,5+
Hawaii,2023-01-31,1306650.0901099804,HI,5+
New Hampshire,2023-01-31,646662.5913933059,NH,5+
Maine,2023-01-31,568445.5810084002,ME,5+
Rhode Island,2023-01-31,702163.1463676932,RI,5+
Montana,2023-01-31,593235.9496274078,MT,5+
Delaware,2023-01-31,631628.7246833346,DE,5+
South Dakota,2023-01-31,466677.5020902762,SD,5+
North Dakota,2023-01-31,408188.91357960855,ND,5+
Alaska,2023-01-31,566816.5640812636,AK,5+
Vermont,2023-01-31,546548.6389016296,VT,5+
Wyoming,2023-01-31,479053.4745591236,WY,5+
California,2023-02-28,1172916.549840386,CA,5+
Texas,2023-02-28,611931.7023122794,TX,5+
Florida,2023-02-28,755436.3231952273,FL,5+
New York,2023-02-28,711225.0534100273,NY,5+
Pennsylvania,2023-02-28,457430.9898463673,PA,5+
Illinois,2023-02-28,487309.7855127531,IL,5+
Ohio,2023-02-28,408242.6008423504,OH,5+
Georgia,2023-02-28,564823.8574349327,GA,5+
North Carolina,2023-02-28,650781.7051604041,NC,5+
Michigan,2023-02-28,429829.9452816076,MI,5+
New Jersey,2023-02-28,929580.1759663384,NJ,5+
Virginia,2023-02-28,739120.2494740627,VA,5+
Washington,2023-02-28,851316.1584464936,WA,5+
Arizona,2023-02-28,686235.77594819,AZ,5+
Massachusetts,2023-02-28,1030274.4627506264,MA,5+
Tennessee,2023-02-28,622697.6588686926,TN,5+
Indiana,2023-02-28,440726.7853085701,IN,5+
Maryland,2023-02-28,685913.8732841016,MD,5+
Missouri,2023-02-28,463763.4759639832,MO,5+
Wisconsin,2023-02-28,406920.4257671188,WI,5+
Colorado,2023-02-28,781791.6609215724,CO,5+
Minnesota,2023-02-28,520427.51085261785,MN,5+
South Carolina,2023-02-28,530529.298257005,SC,5+
Alabama,2023-02-28,500681.5850484348,AL,5+
Louisiana,2023-02-28,442781.44553840166,LA,5+
Kentucky,2023-02-28,443761.0690647064,KY,5+
Oregon,2023-02-28,737468.4094384984,OR,5+
Oklahoma,2023-02-28,456226.7926236658,OK,5+
Connecticut,2023-02-28,815466.5878881767,CT,5+
Utah,2023-02-28,675366.6753577258,UT,5+
Iowa,2023-02-28,395332.67430153815,IA,5+
Nevada,2023-02-28,635332.3017377998,NV,5+
Arkansas,2023-02-28,491703.2009917122,AR,5+
Mississippi,2023-02-28,414093.30790805054,MS,5+
Kansas,2023-02-28,406216.0432678883,KS,5+
New Mexico,2023-02-28,503474.8702270775,NM,5+
Nebraska,2023-02-28,424203.9533135067,NE,5+
Idaho,2023-02-28,587657.8687354719,ID,5+
West Virginia,2023-02-28,312315.27271565964,WV,5+
Hawaii,2023-02-28,1296151.2649667049,HI,5+
New Hampshire,2023-02-28,647330.9535354244,NH,5+
Maine,2023-02-28,569317.6080339445,ME,5+
Rhode Island,2023-02-28,701943.3650017614,RI,5+
Montana,2023-02-28,590044.0156217037,MT,5+
Delaware,2023-02-28,633602.4862433852,DE,5+
South Dakota,2023-02-28,465398.03897670953,SD,5+
North Dakota,2023-02-28,408147.89019536367,ND,5+
Alaska,2023-02-28,567700.886212043,AK,5+
Vermont,2023-02-28,545028.9165928779,VT,5+
Wyoming,2023-02-28,478612.9360046817,WY,5+
California,2023-03-31,1164341.2364958646,CA,5+
Texas,2023-03-31,609944.9915255479,TX,5+
Florida,2023-03-31,754495.9964361084,FL,5+
New York,2023-03-31,711997.1957812044,NY,5+
Pennsylvania,2023-03-31,458235.4208598845,PA,5+
Illinois,2023-03-31,488603.66573805,IL,5+
Ohio,2023-03-31,409269.9866367027,OH,5+
Georgia,2023-03-31,565273.9317315208,GA,5+
North Carolina,2023-03-31,649416.2715606916,NC,5+
Michigan,2023-03-31,430849.73125190544,MI,5+
New Jersey,2023-03-31,931194.0384247073,NJ,5+
Virginia,2023-03-31,739290.1933429433,VA,5+
Washington,2023-03-31,845845.9157319117,WA,5+
Arizona,2023-03-31,682244.5395465748,AZ,5+
Massachusetts,2023-03-31,1030665.2477756687,MA,5+
Tennessee,2023-03-31,622176.1247457158,TN,5+
Indiana,2023-03-31,441135.3176973387,IN,5+
Maryland,2023-03-31,686950.3693129513,MD,5+
Missouri,2023-03-31,464299.9397002175,MO,5+
Wisconsin,2023-03-31,409347.1370958532,WI,5+
Colorado,2023-03-31,778827.4877285537,CO,5+
Minnesota,2023-03-31,520264.1551661096,MN,5+
South Carolina,2023-03-31,530565.8432620956,SC,5+
Alabama,2023-03-31,501058.1514462905,AL,5+
Louisiana,2023-03-31,442445.6545990275,LA,5+
Kentucky,2023-03-31,443834.6219834348,KY,5+
Oregon,2023-03-31,735628.2202625581,OR,5+
Oklahoma,2023-03-31,456340.8365393754,OK,5+
Connecticut,2023-03-31,817519.4022246031,CT,5+
Utah,2023-03-31,672521.7679310968,UT,5+
Iowa,2023-03-31,394302.14594195207,IA,5+
Nevada,2023-03-31,630364.43204931,NV,5+
Arkansas,2023-03-31,491958.0664833989,AR,5+
Mississippi,2023-03-31,414053.57061637874,MS,5+
Kansas,2023-03-31,405858.35407046153,KS,5+
New Mexico,2023-03-31,504820.5709704414,NM,5+
Nebraska,2023-03-31,424268.7488848002,NE,5+
Idaho,2023-03-31,582861.4008697545,ID,5+
West Virginia,2023-03-31,311120.7816933869,WV,5+
Hawaii,2023-03-31,1285635.368061889,HI,5+
New Hampshire,2023-03-31,648650.2844762121,NH,5+
Maine,2023-03-31,571348.3650986949,ME,5+
Rhode Island,2023-03-31,702700.4356663475,RI,5+
Montana,2023-03-31,587599.8924826806,MT,5+
Delaware,2023-03-31,634989.060419802,DE,5+
South Dakota,2023-03-31,465325.1765981339,SD,5+
North Dakota,2023-03-31,408211.6377712065,ND,5+
Alaska,2023-03-31,567233.1217559805,AK,5+
Vermont,2023-03-31,545360.5242206658,VT,5+
Wyoming,2023-03-31,478395.9130763717,WY,5+
California,2023-04-30,1163668.9955295597,CA,5+
Texas,2023-04-30,610125.1377929176,TX,5+
Florida,2023-04-30,755964.0050357162,FL,5+
New York,2023-04-30,714888.7367493677,NY,5+
Pennsylvania,2023-04-30,460040.5858791173,PA,5+
Illinois,2023-04-30,491052.49566480704,IL,5+
Ohio,2023-04-30,411939.9323508592,OH,5+
Georgia,2023-04-30,566992.9889082893,GA,5+
North Carolina,2023-04-30,650599.3118981748,NC,5+
Michigan,2023-04-30,433090.59854313295,MI,5+
New Jersey,2023-04-30,936463.4415864432,NJ,5+
Virginia,2023-04-30,741614.4185510218,VA,5+
Washington,2023-04-30,844482.4525013502,WA,5+
Arizona,2023-04-30,682136.8066543145,AZ,5+
Massachusetts,2023-04-30,1037621.759880531,MA,5+
Tennessee,2023-04-30,623646.9661665126,TN,5+
Indiana,2023-04-30,442875.3947140879,IN,5+
Maryland,2023-04-30,689116.6860750542,MD,5+
Missouri,2023-04-30,465902.3586798525,MO,5+
Wisconsin,2023-04-30,412588.2050445105,WI,5+
Colorado,2023-04-30,777150.2778172315,CO,5+
Minnesota,2023-04-30,521492.3789555368,MN,5+
South Carolina,2023-04-30,531893.8960400623,SC,5+
Alabama,2023-04-30,503075.9970673056,AL,5+
Louisiana,2023-04-30,442548.1336250997,LA,5+
Kentucky,2023-04-30,445096.2861871521,KY,5+
Oregon,2023-04-30,736331.0567774669,OR,5+
Oklahoma,2023-04-30,457238.0687769209,OK,5+
Connecticut,2023-04-30,824339.9759945725,CT,5+
Utah,2023-04-30,670888.0733124897,UT,5+
Iowa,2023-04-30,395324.9395697341,IA,5+
Nevada,2023-04-30,627453.7722984784,NV,5+
Arkansas,2023-04-30,493813.7292772809,AR,5+
Mississippi,2023-04-30,414967.9050285905,MS,5+
Kansas,2023-04-30,406634.42152040574,KS,5+
New Mexico,2023-04-30,507606.1087972888,NM,5+
Nebraska,2023-04-30,425684.9470065341,NE,5+
Idaho,2023-04-30,580446.6140461745,ID,5+
West Virginia,2023-04-30,311295.31612372125,WV,5+
Hawaii,2023-04-30,1285437.3664107942,HI,5+
New Hampshire,2023-04-30,652772.9574854042,NH,5+
Maine,2023-04-30,575990.7468617419,ME,5+
Rhode Island,2023-04-30,708082.2084736073,RI,5+
Montana,2023-04-30,588820.0001899694,MT,5+
Delaware,2023-04-30,636057.3505059268,DE,5+
South Dakota,2023-04-30,467154.4441785631,SD,5+
North Dakota,2023-04-30,409408.77683613385,ND,5+
Alaska,2023-04-30,568092.676652301,AK,5+
Vermont,2023-04-30,548137.6524635971,VT,5+
Wyoming,2023-04-30,478964.2806063356,WY,5+
California,2023-05-31,1168320.4564415214,CA,5+
Texas,2023-05-31,612042.7263974082,TX,5+
Florida,2023-05-31,758640.1731903291,FL,5+
New York,2023-05-31,718340.1638696421,NY,5+
Pennsylvania,2023-05-31,462219.95458921,PA,5+
Illinois,2023-05-31,493503.83728391846,IL,5+
Ohio,2023-05-31,414728.7617812676,OH,5+
Georgia,2023-05-31,569871.6229414024,GA,5+
North Carolina,2023-05-31,653373.6770048718,NC,5+
Michigan,2023-05-31,435732.59155446,MI,5+
New Jersey,2023-05-31,944771.527748501,NJ,5+
Virginia,2023-05-31,744851.8705744768,VA,5+
Washington,2023-05-31,845392.603788423,WA,5+
Arizona,2023-05-31,684591.9278111565,AZ,5+
Massachusetts,2023-05-31,1047284.946935694,MA,5+
Tennessee,2023-05-31,625901.9647691087,TN,5+
Indiana,2023-05-31,444699.0338714305,IN,5+
Maryland,2023-05-31,691980.2896458124,MD,5+
Missouri,2023-05-31,467938.42217558174,MO,5+
Wisconsin,2023-05-31,415484.3044771383,WI,5+
Colorado,2023-05-31,776753.2222987745,CO,5+
Minnesota,2023-05-31,523329.9695777293,MN,5+
South Carolina,2023-05-31,533893.1656813942,SC,5+
Alabama,2023-05-31,506053.65833030286,AL,5+
Louisiana,2023-05-31,442926.53774915455,LA,5+
Kentucky,2023-05-31,446727.6657223838,KY,5+
Oregon,2023-05-31,738181.4213394424,OR,5+
Oklahoma,2023-05-31,458568.72750960174,OK,5+
Connecticut,2023-05-31,831835.5448617232,CT,5+
Utah,2023-05-31,670113.2409703509,UT,5+
Iowa,2023-05-31,396974.85021561367,IA,5+
Nevada,2023-05-31,626025.2544224997,NV,5+
Arkansas,2023-05-31,496303.284277031,AR,5+
Mississippi,2023-05-31,416245.0093621933,MS,5+
Kansas,2023-05-31,407847.2442056238,KS,5+
New Mexico,2023-05-31,510726.7823722952,NM,5+
Nebraska,2023-05-31,427413.62356535805,NE,5+
Idaho,2023-05-31,579516.0220506953,ID,5+
West Virginia,2023-05-31,312956.11742230103,WV,5+
Hawaii,2023-05-31,1289721.4041963387,HI,5+
New Hampshire,2023-05-31,657377.4859324116,NH,5+
Maine,2023-05-31,581190.7168575175,ME,5+
Rhode Island,2023-05-31,714665.1644912274,RI,5+
Montana,2023-05-31,591849.0919020848,MT,5+
Delaware,2023-05-31,637165.0586745382,DE,5+
South Dakota,2023-05-31,469525.5621243229,SD,5+
North Dakota,2023-05-31,410491.5610240754,ND,5+
Alaska,2023-05-31,568937.8895018139,AK,5+
Vermont,2023-05-31,551927.0423544779,VT,5+
Wyoming,2023-05-31,480289.7373057239,WY,5+
California,2023-06-30,1177359.290688303,CA,5+
Texas,2023-06-30,615119.9390248462,TX,5+
Florida,2023-06-30,762360.9030690297,FL,5+
New York,2023-06-30,722539.1374943996,NY,5+
Pennsylvania,2023-06-30,464717.6164467181,PA,5+
Illinois,2023-06-30,496524.1014959044,IL,5+
Ohio,2023-06-30,417669.3466215688,OH,5+
Georgia,2023-06-30,573461.3436115478,GA,5+
North Carolina,2023-06-30,657850.7282838043,NC,5+
Michigan,2023-06-30,438419.0632599944,MI,5+
New Jersey,2023-06-30,955730.789920432,NJ,5+
Virginia,2023-06-30,750063.6470410685,VA,5+
Washington,2023-06-30,848934.944843968,WA,5+
Arizona,2023-06-30,688496.9889554951,AZ,5+
Massachusetts,2023-06-30,1059244.2339456307,MA,5+
Tennessee,2023-06-30,628935.9712987352,TN,5+
Indiana,2023-06-30,447023.3951601615,IN,5+
Maryland,2023-06-30,695869.6608752582,MD,5+
Missouri,2023-06-30,470337.1238715577,MO,5+
Wisconsin,2023-06-30,418255.4146395908,WI,5+
Colorado,2023-06-30,778737.9768556659,CO,5+
Minnesota,2023-06-30,525515.3958660109,MN,5+
South Carolina,2023-06-30,536859.6233523075,SC,5+
Alabama,2023-06-30,509075.0498370842,AL,5+
Louisiana,2023-06-30,443186.69405197125,LA,5+
Kentucky,2023-06-30,448552.42852710624,KY,5+
Oregon,2023-06-30,741346.4843988791,OR,5+
Oklahoma,2023-06-30,459891.4462558664,OK,5+
Connecticut,2023-06-30,841252.4687550506,CT,5+
Utah,2023-06-30,671274.9197660136,UT,5+
Iowa,2023-06-30,399121.9227206048,IA,5+
Nevada,2023-06-30,626777.5879987659,NV,5+
Arkansas,2023-06-30,499314.34493273945,AR,5+
Mississippi,2023-06-30,417752.69400220906,MS,5+
Kansas,2023-06-30,409712.2727676416,KS,5+
New Mexico,2023-06-30,514402.3767664924,NM,5+
Nebraska,2023-06-30,429539.8359911892,NE,5+
Idaho,2023-06-30,580389.3204176625,ID,5+
West Virginia,2023-06-30,315223.863788235,WV,5+
Hawaii,2023-06-30,1296083.8661055325,HI,5+
New Hampshire,2023-06-30,663535.0203663907,NH,5+
Maine,2023-06-30,587133.1317880336,ME,5+
Rhode Island,2023-06-30,722331.4412007338,RI,5+
Montana,2023-06-30,596056.1356965265,MT,5+
Delaware,2023-06-30,638962.0558237183,DE,5+
South Dakota,2023-06-30,472122.1608915045,SD,5+
North Dakota,2023-06-30,412563.28797835374,ND,5+
Alaska,2023-06-30,571467.1628239814,AK,5+
Vermont,2023-06-30,556441.0758977466,VT,5+
Wyoming,2023-06-30,482416.7986572464,WY,5+
California,2023-07-31,1190026.938416505,CA,5+
Texas,2023-07-31,618144.2709889489,TX,5+
Florida,2023-07-31,766070.2493273664,FL,5+
New York,2023-07-31,727008.1685953117,NY,5+
Pennsylvania,2023-07-31,467341.0195528828,PA,5+
Illinois,2023-07-31,499596.9520644632,IL,5+
Ohio,2023-07-31,420030.18263393146,OH,5+
Georgia,2023-07-31,577126.1640308333,GA,5+
North Carolina,2023-07-31,662535.6813093097,NC,5+
Michigan,2023-07-31,440402.7622420669,MI,5+
New Jersey,2023-07-31,966794.863826888,NJ,5+
Virginia,2023-07-31,755790.9748457042,VA,5+
Washington,2023-07-31,854005.0396639848,WA,5+
Arizona,2023-07-31,693046.2134375301,AZ,5+
Massachusetts,2023-07-31,1069996.4180876184,MA,5+
Tennessee,2023-07-31,631565.192378746,TN,5+
Indiana,2023-07-31,448751.8221930399,IN,5+
Maryland,2023-07-31,699301.7472658599,MD,5+
Missouri,2023-07-31,472423.29266105546,MO,5+
Wisconsin,2023-07-31,420479.2505948337,WI,5+
Colorado,2023-07-31,781395.3498020986,CO,5+
Minnesota,2023-07-31,527358.9040538018,MN,5+
South Carolina,2023-07-31,539473.5521638939,SC,5+
Alabama,2023-07-31,511113.7366596207,AL,5+
Louisiana,2023-07-31,443261.1490429829,LA,5+
Kentucky,2023-07-31,450121.7671961545,KY,5+
Oregon,2023-07-31,744145.2862481073,OR,5+
Oklahoma,2023-07-31,460747.4064534776,OK,5+
Connecticut,2023-07-31,850109.8608983794,CT,5+
Utah,2023-07-31,673613.8126375371,UT,5+
Iowa,2023-07-31,401068.6379700906,IA,5+
Nevada,2023-07-31,628758.2985142195,NV,5+
Arkansas,2023-07-31,501457.9499242574,AR,5+
Mississippi,2023-07-31,418807.2913666554,MS,5+
Kansas,2023-07-31,411480.592929234,KS,5+
New Mexico,2023-07-31,517938.3775705618,NM,5+
Nebraska,2023-07-31,431484.0669594431,NE,5+
Idaho,2023-07-31,581335.8285282864,ID,5+
West Virginia,2023-07-31,317513.9513826093,WV,5+
Hawaii,2023-07-31,1301169.6213953278,HI,5+
New Hampshire,2023-07-31,669919.1635800549,NH,5+
Maine,2023-07-31,592147.682207665,ME,5+
Rhode Island,2023-07-31,729402.1237144987,RI,5+
Montana,2023-07-31,599781.0797358749,MT,5+
Delaware,2023-07-31,641213.0992037394,DE,5+
South Dakota,2023-07-31,473807.8310567453,SD,5+
North Dakota,2023-07-31,414616.0656902136,ND,5+
Alaska,2023-07-31,573651.9937839913,AK,5+
Vermont,2023-07-31,560173.1420514347,VT,5+
Wyoming,2023-07-31,484737.1668424616,WY,5+
California,2023-08-31,1204725.9161106776,CA,5+
Texas,2023-08-31,620489.2461853487,TX,5+
Florida,2023-08-31,769308.4104347964,FL,5+
New York,2023-08-31,731116.2751147435,NY,5+
Pennsylvania,2023-08-31,470093.4424156733,PA,5+
Illinois,2023-08-31,502175.8305412342,IL,5+
Ohio,2023-08-31,421606.0291663904,OH,5+
Georgia,2023-08-31,580200.0763768004,GA,5+
North Carolina,2023-08-31,666792.817175428,NC,5+
Michigan,2023-08-31,441749.0316527174,MI,5+
New Jersey,2023-08-31,975587.0197542798,NJ,5+
Virginia,2023-08-31,761233.9979836355,VA,5+
Washington,2023-08-31,859323.9724219918,WA,5+
Arizona,2023-08-31,697535.6639920993,AZ,5+
Massachusetts,2023-08-31,1079762.1263390535,MA,5+
Tennessee,2023-08-31,633776.910481792,TN,5+
Indiana,2023-08-31,449865.9814265128,IN,5+
Maryland,2023-08-31,701903.4138701092,MD,5+
Missouri,2023-08-31,473946.1723494874,MO,5+
Wisconsin,2023-08-31,422497.8824097682,WI,5+
Colorado,2023-08-31,783797.4274365337,CO,5+
Minnesota,2023-08-31,528588.7492907294,MN,5+
South Carolina,2023-08-31,541805.0640041268,SC,5+
Alabama,2023-08-31,511702.0604018192,AL,5+
Louisiana,2023-08-31,442457.1747166112,LA,5+
Kentucky,2023-08-31,451316.3841027088,KY,5+
Oregon,2023-08-31,745953.5892727223,OR,5+
Oklahoma,2023-08-31,460837.972167681,OK,5+
Connecticut,2023-08-31,858694.4329982549,CT,5+
Utah,2023-08-31,675916.6396660799,UT,5+
Iowa,2023-08-31,402865.8939758351,IA,5+
Nevada,2023-08-31,632005.0035406601,NV,5+
Arkansas,2023-08-31,502372.6189791329,AR,5+
Mississippi,2023-08-31,419114.6552141845,MS,5+
Kansas,2023-08-31,413204.6789749412,KS,5+
New Mexico,2023-08-31,520936.41870885546,NM,5+
Nebraska,2023-08-31,432883.81291366805,NE,5+
Idaho,2023-08-31,582850.4108523898,ID,5+
West Virginia,2023-08-31,319199.92035761825,WV,5+
Hawaii,2023-08-31,1307445.3468887724,HI,5+
New Hampshire,2023-08-31,676055.6501663803,NH,5+
Maine,2023-08-31,596430.0643140618,ME,5+
Rhode Island,2023-08-31,735404.937423861,RI,5+
Montana,2023-08-31,602861.7419901977,MT,5+
Delaware,2023-08-31,642934.2923182336,DE,5+
South Dakota,2023-08-31,474204.9998585326,SD,5+
North Dakota,2023-08-31,416231.220055785,ND,5+
Alaska,2023-08-31,576318.458878114,AK,5+
Vermont,2023-08-31,563187.9202390435,VT,5+
Wyoming,2023-08-31,487084.637932996,WY,5+
California,2023-09-30,1219088.749472732,CA,5+
Texas,2023-09-30,621958.2011081285,TX,5+
Florida,2023-09-30,772196.6511391038,FL,5+
New York,2023-09-30,734707.1440546714,NY,5+
Pennsylvania,2023-09-30,472813.7591462492,PA,5+
Illinois,2023-09-30,503948.40487651696,IL,5+
Ohio,2023-09-30,422775.99446839496,OH,5+
Georgia,2023-09-30,582803.5772803501,GA,5+
North Carolina,2023-09-30,670272.8070098184,NC,5+
Michigan,2023-09-30,442682.1878421453,MI,5+
New Jersey,2023-09-30,982973.8434590832,NJ,5+
Virginia,2023-09-30,766206.6874887425,VA,5+
Washington,2023-09-30,863871.5765940207,WA,5+
Arizona,2023-09-30,701537.8364818994,AZ,5+
Massachusetts,2023-09-30,1087874.1852964016,MA,5+
Tennessee,2023-09-30,635691.6042661179,TN,5+
Indiana,2023-09-30,450240.4088065419,IN,5+
Maryland,2023-09-30,703539.5332042264,MD,5+
Missouri,2023-09-30,474994.198109565,MO,5+
Wisconsin,2023-09-30,424135.38867018936,WI,5+
Colorado,2023-09-30,785723.7193245563,CO,5+
Minnesota,2023-09-30,529063.8546331424,MN,5+
South Carolina,2023-09-30,543720.3479704381,SC,5+
Alabama,2023-09-30,511626.4661884158,AL,5+
Louisiana,2023-09-30,441201.7910997644,LA,5+
Kentucky,2023-09-30,452377.9872903887,KY,5+
Oregon,2023-09-30,746686.3080912385,OR,5+
Oklahoma,2023-09-30,460421.63926072745,OK,5+
Connecticut,2023-09-30,867536.3343004673,CT,5+
Utah,2023-09-30,677468.6746555878,UT,5+
Iowa,2023-09-30,404462.18289647065,IA,5+
Nevada,2023-09-30,635289.1243239158,NV,5+
Arkansas,2023-09-30,502620.1939479942,AR,5+
Mississippi,2023-09-30,419037.98178862873,MS,5+
Kansas,2023-09-30,414666.5633347269,KS,5+
New Mexico,2023-09-30,522861.30366563913,NM,5+
Nebraska,2023-09-30,433556.7289532388,NE,5+
Idaho,2023-09-30,584016.3732330898,ID,5+
West Virginia,2023-09-30,320356.18495756533,WV,5+
Hawaii,2023-09-30,1312488.265731668,HI,5+
New Hampshire,2023-09-30,682286.5196707863,NH,5+
Maine,2023-09-30,600696.2200721912,ME,5+
Rhode Island,2023-09-30,740743.5441510519,RI,5+
Montana,2023-09-30,605474.0773666557,MT,5+
Delaware,2023-09-30,644711.645974439,DE,5+
South Dakota,2023-09-30,473869.7502739087,SD,5+
North Dakota,2023-09-30,417080.6310431757,ND,5+
Alaska,2023-09-30,577775.6588375511,AK,5+
Vermont,2023-09-30,565564.3584611466,VT,5+
Wyoming,2023-09-30,489281.86914209294,WY,5+
California,2023-10-31,1230155.853788413,CA,5+
Texas,2023-10-31,621864.6519668605,TX,5+
Florida,2023-10-31,775498.6508459426,FL,5+
New York,2023-10-31,737858.3381553707,NY,5+
Pennsylvania,2023-10-31,474934.7793686506,PA,5+
Illinois,2023-10-31,505339.6498441754,IL,5+
Ohio,2023-10-31,423496.8088820324,OH,5+
Georgia,2023-10-31,585202.3343280203,GA,5+
North Carolina,2023-10-31,673293.094850531,NC,5+
Michigan,2023-10-31,443537.1632207348,MI,5+
New Jersey,2023-10-31,989466.8545089344,NJ,5+
Virginia,2023-10-31,770415.4831655985,VA,5+
Washington,2023-10-31,866920.2001648532,WA,5+
Arizona,2023-10-31,705293.198274019,AZ,5+
Massachusetts,2023-10-31,1093510.94298786,MA,5+
Tennessee,2023-10-31,637324.8794582151,TN,5+
Indiana,2023-10-31,450291.4625863752,IN,5+
Maryland,2023-10-31,704538.9631345337,MD,5+
Missouri,2023-10-31,475785.753612549,MO,5+
Wisconsin,2023-10-31,425338.30443806975,WI,5+
Colorado,2023-10-31,786893.0526706275,CO,5+
